gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,emp,invt,lct,ni,oibdp,rect,revt,xrd,xsga,costat,sic
004759,2017-09-30,2017,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,14.9390,60.5090,6.7070,1.7070,2.8420,11.0110,3.0200,8.9250,0.4960,106.8220,0.0000,16.0290,A,5812
004759,2018-09-30,2018,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,19.0250,67.2650,4.6550,1.7400,3.2230,13.3100,3.6770,10.2470,0.4740,113.4970,0.0000,17.1440,A,5812
004759,2019-09-30,2019,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,19.5930,68.7550,5.3420,1.8700,3.2920,13.1290,3.6480,9.3560,0.8700,116.2020,0.0000,17.7830,A,5812
004759,2020-09-30,2020,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,36.5080,112.4840,2.6380,1.8040,3.6240,25.3620,1.1100,6.1510,0.6810,112.9770,0.0000,16.7730,A,5812
004759,2021-09-30,2021,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,39.7900,128.0020,10.6230,1.5550,4.2830,20.2230,11.7840,11.7130,0.4500,137.3070,0.0000,17.2940,A,5812
004759,2022-09-30,2022,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,50.8930,147.4920,7.4100,1.7660,6.4890,22.1760,6.3120,9.9510,0.4560,158.1320,0.0000,23.5810,A,5812
004759,2023-09-30,2023,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,35.2940,145.7690,16.7080,1.8550,7.1980,22.3710,3.9990,10.6080,0.8340,174.3960,0.0000,28.3400,A,5812
004759,2024-09-30,2024,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,31.5290,142.0820,5.0390,1.9900,7.0200,19.9240,3.3560,10.6900,1.0630,188.3210,0.0000,30.2320,A,5812
004911,2015-05-31,2014,INDL,C,D,STD,FRS,FRISCH'S RESTAURANTS INC,USD,16.8190,129.0110,8.2700,6.1000,6.2670,17.7840,9.9550,24.3470,,213.3640,,13.8310,I,5812
004990,2015-01-31,2014,INDL,C,D,STD,GAP,GAP INC,USD,4317.0000,7690.0000,714.0000,141.0000,1889.0000,2234.0000,1262.0000,2604.0000,275.0000,16435.0000,0.0000,4245.0000,A,5651
004990,2016-01-31,2015,INDL,C,D,STD,GAP,GAP INC,USD,3985.0000,7473.0000,726.0000,141.0000,1873.0000,2535.0000,920.0000,2201.0000,282.0000,15797.0000,0.0000,4141.0000,A,5651
004990,2017-01-31,2016,INDL,C,D,STD,GAP,GAP INC,USD,4315.0000,7610.0000,524.0000,135.0000,1830.0000,2453.0000,676.0000,1931.0000,335.0000,15516.0000,46.0000,4308.0000,A,5651
004990,2018-01-31,2017,INDL,C,D,STD,GAP,GAP INC,USD,4568.0000,7989.0000,731.0000,135.0000,1997.0000,2461.0000,848.0000,1971.0000,282.0000,15855.0000,51.0000,4651.0000,A,5651
004990,2019-01-31,2018,INDL,C,D,STD,GAP,GAP INC,USD,4251.0000,8049.0000,705.0000,135.0000,2131.0000,2174.0000,1003.0000,1937.0000,359.0000,16580.0000,50.0000,4960.0000,A,5651
004990,2020-01-31,2019,INDL,C,D,STD,GAP,GAP INC,USD,4516.0000,13679.0000,1045.0000,129.0000,2156.0000,3209.0000,351.0000,1595.0000,316.0000,16383.0000,41.0000,5115.0000,A,5651
004990,2021-01-31,2020,INDL,C,D,STD,GAP,GAP INC,USD,6008.0000,13769.0000,392.0000,117.0000,2451.0000,3884.0000,-665.0000,46.0000,363.0000,13800.0000,46.0000,5166.0000,A,5651
004990,2022-01-31,2021,INDL,C,D,STD,GAP,GAP INC,USD,5165.0000,12761.0000,694.0000,97.0000,3018.0000,4077.0000,256.0000,1373.0000,399.0000,16670.0000,41.0000,5768.0000,A,5651
004990,2023-01-31,2022,INDL,C,D,STD,GAP,GAP INC,USD,4617.0000,11386.0000,685.0000,95.0000,2389.0000,3256.0000,-202.0000,476.0000,340.0000,15616.0000,46.0000,5476.0000,A,5651
004990,2024-01-31,2023,INDL,C,D,STD,GAP,GAP INC,USD,4395.0000,11044.0000,420.0000,85.0000,1995.0000,3096.0000,502.0000,1128.0000,289.0000,14889.0000,37.0000,5173.0000,A,5651
005770,2015-01-31,2014,INDL,C,D,STD,HBAYF,HUDSON'S BAY CO,CAD,2829.0000,9072.0000,426.0000,44.5000,2349.0000,2144.0000,238.0000,594.0000,219.0000,8169.0000,0.0000,2727.0000,I,5311
005770,2016-01-31,2015,INDL,C,D,STD,HBAYF,HUDSON'S BAY CO,CAD,4628.0000,12649.0000,610.0000,66.0000,3415.0000,3396.0000,387.0000,721.0000,512.0000,11162.0000,0.0000,3881.0000,I,5311
005770,2017-01-31,2016,INDL,C,D,STD,HBAYF,HUDSON'S BAY CO,CAD,4065.0000,12211.0000,1085.0000,66.0000,3376.0000,3526.0000,-516.0000,516.0000,391.0000,14455.0000,0.0000,5461.0000,I,5311
005770,2018-01-31,2017,INDL,C,D,STD,HBAYF,HUDSON'S BAY CO,CAD,4302.0000,12234.0000,903.0000,66.0000,3367.0000,3500.0000,-581.0000,273.0000,388.0000,14349.0000,0.0000,5584.0000,I,5311
005770,2019-01-31,2018,INDL,C,D,STD,HBAYF,HUDSON'S BAY CO,CAD,3141.0000,9776.0000,465.0000,40.0000,2513.0000,2644.0000,-542.0000,54.0000,157.0000,9376.0000,0.0000,3598.0000,I,5311
006307,2015-01-31,2014,INDL,C,D,STD,SHLDQ,SEARS HOLDINGS CORP,USD,5863.0000,13209.0000,270.0000,196.0000,4943.0000,6076.0000,-1682.0000,-1134.0000,429.0000,31198.0000,0.0000,8283.0000,I,5311
006307,2016-01-31,2015,INDL,C,D,STD,SHLDQ,SEARS HOLDINGS CORP,USD,6045.0000,11337.0000,211.0000,178.0000,5172.0000,5438.0000,-1129.0000,-995.0000,419.0000,25146.0000,0.0000,6951.0000,I,5311
006307,2017-01-31,2016,INDL,C,D,STD,SHLDQ,SEARS HOLDINGS CORP,USD,4996.0000,9362.0000,142.0000,140.0000,3959.0000,4681.0000,-2221.0000,-1502.0000,466.0000,22138.0000,0.0000,6155.0000,I,5311
006307,2018-01-31,2017,INDL,C,D,STD,SHLDQ,SEARS HOLDINGS CORP,USD,3812.0000,7262.0000,80.0000,89.0000,2798.0000,4915.0000,-383.0000,-1674.0000,343.0000,16702.0000,0.0000,5201.0000,I,5311
006502,2015-01-31,2014,INDL,C,D,STD,KR,KROGER CO,USD,8911.0000,30556.0000,2831.0000,400.0000,5688.0000,11403.0000,1728.0000,5085.0000,1266.0000,108465.0000,0.0000,17868.0000,A,5411
006502,2016-01-31,2015,INDL,C,D,STD,KR,KROGER CO,USD,9892.0000,33897.0000,3349.0000,431.0000,6168.0000,12971.0000,2039.0000,5665.0000,1734.0000,109830.0000,0.0000,18669.0000,A,5411
006502,2017-01-31,2016,INDL,C,D,STD,KR,KROGER CO,USD,10340.0000,36505.0000,3699.0000,443.0000,6561.0000,12860.0000,1975.0000,5776.0000,1649.0000,115337.0000,0.0000,20059.0000,A,5411
006502,2018-01-31,2017,INDL,C,D,STD,KR,KROGER CO,USD,11117.0000,37197.0000,2809.0000,449.0000,6533.0000,14197.0000,1907.0000,5317.0000,1637.0000,122662.0000,0.0000,21683.0000,A,5411
006502,2019-01-31,2018,INDL,C,D,STD,KR,KROGER CO,USD,10803.0000,38118.0000,2967.0000,453.0000,6846.0000,14274.0000,3110.0000,5112.0000,1589.0000,121162.0000,0.0000,21156.0000,A,5411
006502,2020-01-31,2019,INDL,C,D,STD,KR,KROGER CO,USD,10890.0000,45256.0000,3128.0000,435.0000,7084.0000,14243.0000,1659.0000,5295.0000,1706.0000,122286.0000,0.0000,21697.0000,A,5411
006502,2021-01-31,2020,INDL,C,D,STD,KR,KROGER CO,USD,12503.0000,48662.0000,2865.0000,465.0000,7063.0000,15366.0000,2585.0000,5827.0000,1781.0000,132498.0000,0.0000,25074.0000,A,5411
006502,2022-01-31,2021,INDL,C,D,STD,KR,KROGER CO,USD,12174.0000,49086.0000,2614.0000,420.0000,6783.0000,16323.0000,1655.0000,6503.0000,1828.0000,137888.0000,0.0000,23846.0000,A,5411
006502,2023-01-31,2022,INDL,C,D,STD,KR,KROGER CO,USD,12670.0000,49623.0000,3078.0000,430.0000,7560.0000,17238.0000,2244.0000,7404.0000,2234.0000,148258.0000,0.0000,24374.0000,A,5411
006502,2024-01-31,2023,INDL,C,D,STD,KR,KROGER CO,USD,12948.0000,50505.0000,3904.0000,414.0000,7105.0000,16058.0000,2164.0000,8012.0000,2136.0000,150039.0000,0.0000,25352.0000,A,5411
006502,2025-01-31,2024,INDL,C,D,STD,KR,KROGER CO,USD,15273.0000,52616.0000,4017.0000,420.0000,7038.0000,15859.0000,2665.0000,7782.0000,2195.0000,147123.0000,0.0000,25621.0000,A,5411
006771,2014-12-31,2014,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,9405.0000,33684.0000,996.0000,195.0000,4309.0000,6395.0000,53.0000,2229.0000,3839.0000,42611.0000,0.0000,8319.0000,A,5411
006771,2015-12-31,2015,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,9855.0000,33939.0000,1008.0000,196.0000,4322.0000,7222.0000,632.0000,3377.0000,4115.0000,45394.0000,0.0000,10779.0000,A,5411
006771,2016-12-31,2016,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,10204.0000,34436.0000,896.0000,195.0000,4371.0000,6942.0000,983.0000,3674.0000,4048.0000,46385.0000,0.0000,11047.0000,A,5411
006771,2017-12-31,2017,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,11327.0000,35106.0000,979.0000,198.0000,4438.0000,8694.0000,1502.0000,3567.0000,4288.0000,46702.0000,0.0000,11796.0000,A,5411
006771,2018-12-31,2018,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,11637.0000,30153.0000,1010.0000,197.0000,4803.0000,8704.0000,766.0000,3532.0000,4527.0000,46693.0000,0.0000,12225.0000,A,5411
006771,2019-12-31,2019,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,11310.0000,36309.0000,817.0000,194.0000,5076.0000,9227.0000,1081.0000,4794.0000,4808.0000,48037.0000,0.0000,12486.0000,A,5411
006771,2020-12-31,2020,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,11551.0000,35870.0000,820.0000,220.0000,5195.0000,8759.0000,1108.0000,5406.0000,4095.0000,52714.0000,0.0000,13179.0000,A,5411
006771,2021-12-31,2021,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,12637.0000,36614.0000,803.0000,215.0000,5166.0000,9196.0000,1875.0000,5746.0000,4691.0000,53170.0000,0.0000,13652.0000,A,5411
006771,2022-12-31,2022,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,13376.0000,38147.0000,1152.0000,221.0000,5855.0000,10098.0000,1921.0000,6153.0000,5153.0000,56504.0000,0.0000,14618.0000,A,5411
006771,2023-12-31,2023,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,13578.0000,38979.0000,1665.0000,220.0000,5820.0000,10847.0000,2100.0000,6604.0000,5430.0000,59529.0000,0.0000,15333.0000,A,5411
006771,2024-12-31,2024,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,14548.0000,40880.0000,1823.0000,220.0000,6330.0000,11768.0000,2171.0000,7054.0000,5685.0000,61014.0000,0.0000,15637.0000,A,5411
006831,2014-08-31,2014,INDL,C,D,STD,LUB,LUBYS INC,USD,15.9100,275.4350,46.1840,8.4900,5.5560,49.9660,-3.4470,15.3480,4.1120,394.3810,0.0000,38.9000,I,5812
006831,2015-08-31,2015,INDL,C,D,STD,LUB,LUBYS INC,USD,15.1480,264.2580,20.3780,8.3520,4.4830,44.5480,-2.0740,16.7750,5.1750,394.0850,0.0000,42.0420,I,5812
006831,2016-08-31,2016,INDL,C,D,STD,LUB,LUBYS INC,USD,15.5420,252.2250,18.2530,7.9880,4.5960,41.7030,-10.3460,17.9190,5.9190,402.6390,0.0000,44.6130,I,5812
006831,2017-08-31,2017,INDL,C,D,STD,LUB,LUBYS INC,USD,16.9910,226.4570,12.5020,7.3200,4.4530,44.3800,-23.2620,1.7020,8.0110,376.0310,0.0000,48.4000,I,5812
006831,2018-08-31,2018,INDL,C,D,STD,LUB,LUBYS INC,USD,19.7500,199.9890,13.2470,6.5890,4.0220,81.5640,-33.5680,-10.9770,8.7870,365.1960,0.0000,47.6830,I,5812
006831,2019-08-31,2019,INDL,C,D,STD,LUB,LUBYS INC,USD,27.3950,186.0000,3.9870,6.1330,3.4320,32.9540,-15.2260,-3.5210,8.8520,323.4700,0.0000,39.7970,I,5812
006831,2020-08-31,2020,INDL,C,D,STD,LUB,LUBYS INC,USD,31.1470,177.4030,2.1200,3.0740,1.6530,30.2590,-29.4500,-20.2530,6.0920,214.0220,0.0000,34.4580,I,5812
006831,2021-08-31,2021,INDL,C,D,STD,LUB,LUBYS INC,USD,,207.0280,,1.0310,0.0000,,,,10.1840,,,,I,5812
007154,2014-12-31,2014,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,4185.5000,34281.4000,2583.4000,420.0000,110.0000,2747.9000,4757.8000,9507.1000,1214.4000,27441.3000,,2487.9000,A,5812
007154,2015-12-31,2015,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,9643.0000,37938.7000,1813.9000,420.0000,100.1000,2950.4000,4529.3000,8792.9000,1298.7000,25413.0000,,2434.3000,A,5812
007154,2016-12-31,2016,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,4848.6000,31023.9000,1821.1000,375.0000,58.9000,3468.3000,4686.5000,9210.9000,1474.1000,24621.9000,,2384.5000,A,5812
007154,2017-12-31,2017,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,5327.2000,33803.7000,1853.7000,235.0000,58.8000,2890.6000,5192.3000,9617.0000,1976.2000,22820.4000,,2231.3000,A,5812
007154,2018-12-31,2018,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,4053.2000,32811.2000,2741.7000,210.0000,51.1000,2973.5000,5924.3000,9888.7000,2441.5000,21025.2000,0.0000,2200.2000,A,5812
007154,2019-12-31,2019,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,3557.9000,47510.8000,2393.7000,205.0000,50.2000,3621.0000,6025.4000,10278.1000,2224.2000,21076.5000,,2229.4000,A,5812
007154,2020-12-31,2020,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,6243.2000,52626.8000,1640.8000,200.0000,51.1000,6181.2000,4730.5000,8715.9000,2110.3000,19207.8000,0.0000,2205.0000,A,5812
007154,2021-12-31,2021,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,7148.5000,53854.3000,2040.0000,200.0000,55.6000,4020.0000,7545.2000,11403.4000,1872.4000,23222.9000,0.0000,2377.8000,A,5812
007154,2022-12-31,2022,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,5424.2000,50435.6000,1899.2000,150.0000,52.0000,3802.1000,6177.4000,11798.6000,2115.0000,23182.6000,0.0000,2492.2000,A,5812
007154,2023-12-31,2023,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,7986.4000,56146.8000,2357.4000,150.0000,52.8000,6859.0000,8468.8000,13247.1000,2488.0000,25493.7000,0.0000,2435.2000,A,5812
007154,2024-12-31,2024,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,4599.0000,55182.0000,2775.0000,150.0000,56.0000,3861.0000,8223.0000,13350.0000,2383.0000,25920.0000,0.0000,2412.0000,A,5812
007566,2015-05-31,2014,INDL,C,D,STD,RT,RUBY TUESDAY INC,USD,119.6630,929.3910,31.0100,32.1000,20.4110,111.1640,-3.1940,70.0210,5.2870,1126.5660,,125.8690,I,5812
007566,2016-05-31,2015,INDL,C,D,STD,RT,RUBY TUESDAY INC,USD,120.9160,837.9170,34.4270,28.9000,21.5950,97.7060,-50.6820,14.9120,15.8300,1091.2280,,172.3080,I,5812
007566,2017-05-31,2016,INDL,C,D,STD,RT,RUBY TUESDAY INC,USD,99.0370,723.6420,33.5090,25.0000,17.1780,99.0740,-106.1400,-36.2480,10.3760,951.9710,,181.9830,I,5812
007761,2014-12-31,2014,INDL,C,D,STD,0738B,NPC RESTAURANT HOLDINGS LLC,USD,61.9100,1236.3550,66.0670,33.0000,10.5910,107.1410,1.6720,83.2010,13.0810,1179.8970,0.0000,63.2130,I,5812
007761,2015-12-31,2015,INDL,C,D,STD,0738B,NPC RESTAURANT HOLDINGS LLC,USD,63.1150,1220.7900,56.2100,31.0000,10.0670,108.1960,6.7120,89.0040,10.2940,1223.2990,0.0000,79.0980,I,5812
007761,2016-12-31,2016,INDL,C,D,STD,0738B,NPC RESTAURANT HOLDINGS LLC,USD,44.3680,1217.1350,62.6560,29.0000,10.0610,113.0470,8.7290,103.0970,11.2160,1236.5680,0.0000,81.4570,I,5812
007922,2015-01-31,2014,INDL,C,D,STD,JWN,NORDSTROM INC,USD,5224.0000,9245.0000,861.0000,67.0000,1733.0000,2800.0000,720.0000,1840.0000,2306.0000,13506.0000,0.0000,3768.0000,A,5651
007922,2016-01-31,2015,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3014.0000,7698.0000,1082.0000,72.5000,1945.0000,2911.0000,600.0000,1658.0000,196.0000,14437.0000,0.0000,4187.0000,A,5651
007922,2017-01-31,2016,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3242.0000,7858.0000,846.0000,72.5000,1896.0000,3029.0000,354.0000,1625.0000,199.0000,14757.0000,0.0000,4337.0000,A,5651
007922,2018-01-31,2017,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3503.0000,8115.0000,731.0000,72.5000,2027.0000,3289.0000,437.0000,1608.0000,145.0000,15478.0000,0.0000,4646.0000,A,5651
007922,2019-01-31,2018,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3374.0000,7886.0000,654.0000,71.0000,1978.0000,3381.0000,564.0000,1581.0000,148.0000,15860.0000,0.0000,4796.0000,A,5651
007922,2020-01-31,2019,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3230.0000,9737.0000,935.0000,68.0000,1920.0000,3520.0000,496.0000,1477.0000,179.0000,15524.0000,0.0000,4776.0000,A,5651
007922,2021-01-31,2020,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3642.0000,9538.0000,385.0000,62.0000,1863.0000,4120.0000,-690.0000,-96.0000,805.0000,10715.0000,0.0000,3912.0000,A,5651
007922,2022-01-31,2021,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3172.0000,8869.0000,506.0000,60.0000,2289.0000,3314.0000,178.0000,1107.0000,273.0000,14789.0000,0.0000,4953.0000,A,5651
007922,2023-01-31,2022,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3209.0000,8745.0000,473.0000,60.0000,1941.0000,2990.0000,245.0000,1106.0000,265.0000,15530.0000,0.0000,5019.0000,A,5651
007922,2024-01-31,2023,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3136.0000,8444.0000,569.0000,54.0000,1888.0000,3072.0000,134.0000,1153.0000,334.0000,14693.0000,0.0000,4823.0000,A,5651
007922,2025-01-31,2024,INDL,C,D,STD,JWN,NORDSTROM INC,USD,3689.0000,8966.0000,516.0000,,2104.0000,3088.0000,294.0000,1193.0000,245.0000,15016.0000,0.0000,5030.0000,A,5651
008446,2015-01-31,2014,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,4331.0000,10404.0000,252.0000,114.0000,2652.0000,2241.0000,-771.0000,262.0000,0.0000,12257.0000,0.0000,3999.0000,I,5311
008446,2016-01-31,2015,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,4018.0000,9442.0000,320.0000,105.0000,2721.0000,2412.0000,-513.0000,794.0000,0.0000,12625.0000,0.0000,3757.0000,I,5311
008446,2017-01-31,2016,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,4097.0000,9314.0000,427.0000,106.0000,2854.0000,2419.0000,1.0000,919.0000,0.0000,12547.0000,0.0000,3557.0000,I,5311
008446,2018-01-31,2017,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,3410.0000,8413.0000,395.0000,98.0000,2762.0000,2332.0000,-116.0000,843.0000,0.0000,12506.0000,0.0000,3489.0000,I,5311
008446,2019-01-31,2018,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,2959.0000,7721.0000,392.0000,95.0000,2437.0000,1942.0000,-255.0000,553.0000,0.0000,12019.0000,0.0000,3596.0000,I,5311
008446,2020-01-31,2019,INDL,C,D,STD,CPPRQ,OLD COPPER CO INC,USD,2726.0000,7989.0000,309.0000,90.0000,2166.0000,1932.0000,-268.0000,569.0000,0.0000,11167.0000,0.0000,3585.0000,I,5311
008815,2014-12-31,2014,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,3733.5490,15083.4800,1374.1240,175.0000,1597.6830,2697.7910,1735.3080,2914.2540,549.4430,30802.4660,,6168.9550,I,5411
008815,2015-12-31,2015,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,4314.4330,16359.2780,1235.6480,180.0000,1740.5130,2902.6890,1965.0480,3260.1330,723.6850,32618.7590,,6480.9080,I,5411
008815,2016-12-31,2016,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,4595.6730,17463.9540,1443.8270,191.0000,1722.3920,2943.7130,2025.6880,3375.8540,715.2920,34274.1090,,6788.1530,I,5411
008815,2017-12-31,2017,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,4084.9210,18183.5060,1429.0590,193.0000,1876.5190,3142.3140,2291.8940,3396.8330,671.4140,34836.8380,,6974.2970,I,5411
008815,2018-12-31,2018,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,3814.1960,18982.5160,1350.0890,202.0000,1848.7350,3009.5550,2381.1670,3421.5570,682.9810,36395.7180,,7339.9240,I,5411
008815,2019-12-31,2019,INDL,C,D,STD,PUSH.1,PUBLIX SUPER MARKETS INC,USD,3927.6000,24507.1200,1141.1180,207.0000,1913.3100,3700.7140,3005.3950,3605.9180,737.0930,38462.7530,,7833.0350,I,5411
009248,2015-01-31,2014,INDL,C,D,STD,ROST,ROSS STORES INC,USD,2262.7900,4703.1340,646.6910,71.4000,1372.6750,1659.3680,924.7240,1721.3090,73.2780,11041.6770,0.0000,1615.3710,A,5651
009248,2016-01-31,2015,INDL,C,D,STD,ROST,ROSS STORES INC,USD,2372.1950,4869.1190,366.9600,77.8000,1419.1040,1602.8470,1020.6610,1899.1990,73.6270,11939.9990,0.0000,1738.7550,A,5651
009248,2017-01-31,2016,INDL,C,D,STD,ROST,ROSS STORES INC,USD,2813.0490,5309.3510,297.8800,78.6000,1512.8860,1752.5060,1117.6540,2105.1590,75.1540,12866.7570,0.0000,1890.4080,A,5651
009248,2018-01-31,2017,INDL,C,D,STD,ROST,ROSS STORES INC,USD,3151.1570,5722.0510,371.4230,82.7000,1641.7350,1926.4020,1362.7530,2361.5590,87.8680,14134.7320,0.0000,2043.6980,A,5651
009248,2019-01-31,2018,INDL,C,D,STD,ROST,ROSS STORES INC,USD,3404.0190,6073.6910,413.8980,88.1000,1750.4420,2009.4840,1587.4570,2371.0710,96.7110,14983.5410,0.0000,2216.5500,A,5651
009248,2020-01-31,2019,INDL,C,D,STD,ROST,ROSS STORES INC,USD,3432.8280,9348.3670,555.4830,92.5000,1832.3390,2701.9340,1660.9280,2497.0740,102.2360,16039.0730,0.0000,2356.7040,A,5651
009248,2021-01-31,2020,INDL,C,D,STD,ROST,ROSS STORES INC,USD,6692.4910,12717.8670,405.4330,93.7000,1508.9820,3967.0330,85.3820,932.9080,115.0670,12531.5650,0.0000,2263.3280,A,5651
009248,2022-01-31,2021,INDL,C,D,STD,ROST,ROSS STORES INC,USD,7473.1760,13640.2560,557.8400,100.0000,2262.2730,4214.9290,1722.5890,2693.5320,119.2470,18916.2440,0.0000,2874.4690,A,5651
009248,2023-01-31,2022,INDL,C,D,STD,ROST,ROSS STORES INC,USD,6904.7190,13416.4630,654.0700,101.0000,2023.4950,3636.2460,1512.0410,2384.9860,145.6940,18695.8290,0.0000,2759.2680,A,5651
009248,2024-01-31,2023,INDL,C,D,STD,ROST,ROSS STORES INC,USD,7398.1380,14300.1090,762.8120,108.0000,2192.2200,4185.7960,1874.5200,2727.0950,130.7660,20376.9410,0.0000,3267.6770,A,5651
009248,2025-01-31,2024,INDL,C,D,STD,ROST,ROSS STORES INC,USD,7538.6960,14905.3320,720.1040,,2444.5130,4661.8250,2090.7300,3032.3740,144.4820,21129.2190,0.0000,3283.1270,A,5651
011178,2014-07-31,2014,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,162.7860,457.4120,50.3220,7.0500,44.6940,146.0040,5.0450,52.1020,12.9230,1518.6360,0.0000,356.3960,A,5411
011178,2015-07-31,2015,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,135.9110,433.9020,23.5170,6.7500,45.7720,96.1640,30.6200,69.1310,16.7480,1583.7890,0.0000,363.9840,A,5411
011178,2016-07-31,2016,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,159.8340,450.2540,19.9710,6.5440,42.0110,99.2960,25.0440,67.4890,13.1850,1634.9040,0.0000,377.5410,A,5411
011178,2017-07-31,2017,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,181.4720,455.2250,27.7260,6.5520,41.8520,96.1930,22.9210,65.2160,36.5150,1604.5740,0.0000,371.4950,A,5411
011178,2018-07-31,2018,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,190.8980,481.5900,35.4640,6.7420,39.4130,101.6970,25.0800,58.4520,35.9760,1612.0150,0.0000,380.5500,A,5411
011178,2019-07-31,2019,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,168.7810,502.2890,27.9880,6.7310,38.5030,112.4740,25.5390,61.5510,11.9510,1643.5020,0.0000,395.1650,A,5411
011178,2020-07-31,2020,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,197.3200,915.5460,54.4950,8.7130,42.1350,162.7980,24.9390,58.9090,24.0050,1804.5940,0.0000,447.5660,A,5411
011178,2021-07-31,2021,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,196.3160,889.0040,25.2330,7.2680,42.6330,152.2930,19.9940,65.5340,16.9710,2030.3300,0.0000,499.5100,A,5411
011178,2022-07-31,2022,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,237.9650,924.4480,43.2700,7.1770,44.1900,158.1690,26.8300,83.9170,41.4970,2061.0840,0.0000,495.7500,A,5411
011178,2023-07-31,2023,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,246.6870,967.7060,46.4000,7.0000,44.5150,178.9730,49.7160,98.7480,43.9490,2166.6540,0.0000,517.7020,A,5411
011178,2024-07-31,2024,INDL,C,D,STD,VLGEA,VILLAGE SUPER MARKET  -CL A,USD,199.7020,981.6640,63.1130,7.3000,46.7390,174.2170,50.4620,97.6270,18.3200,2236.5660,0.0000,544.3480,A,5411
011259,2015-01-31,2014,INDL,C,D,STD,WMT,WALMART INC,USD,63278.0000,203706.0000,12174.0000,2200.0000,45141.0000,65272.0000,16363.0000,34612.0000,6778.0000,483521.0000,0.0000,92996.0000,A,5331
